imdbid,cast
tt0104765,"{'Michelle Pfeiffer': 'Lurene Hallett', 'Dennis Haysbert': 'Paul Cater', 'Stephanie McFadden': 'Jonell', 'Brian Kerwin': 'Ray Hallett', 'Louise Latham': 'Mrs. Enright', 'Peggy Rea': 'Mrs. Heisenbuttel', 'Beth Grant': 'Hazel', 'Johnny Ray McGhee': 'Mechanic', 'Cooper Huckabee': 'Deputy Swinson', 'Troy Evans': 'Lt. Galvan', 'Mark Jeffrey Miller': 'Trooper Exley       (as Mark Miller)', 'Pearl Jones': 'Mrs. Baker', 'Janell McLeod': 'Station Cashier', 'Bob Minor': 'Barricade Policeman', 'Rhoda Griffis': 'Jacqueline Kennedy'}"
tt0049406,"{'Sterling Hayden': 'Johnny Clay', 'Coleen Gray': 'Fay', 'Vince Edwards': 'Val Cannon', 'Jay C. Flippen': 'Marvin Unger', 'Ted de Corsia': 'Patrolman Randy Kennan       (as Ted DeCorsia)', 'Marie Windsor': 'Sherry Peatty', 'Elisha Cook Jr.': 'George Peatty       (as Elisha Cook)', 'Joe Sawyer': ""Mike O'Reilly"", 'James Edwards': 'Track Parking Attendant', 'Timothy Carey': 'Nikki Arcane', 'Kola Kwariani': 'Maurice Oboukhoff', 'Jay Adler': 'Leo the Loanshark', 'Tito Vuolo': 'Joe Piano', 'Dorothy Adams': ""Ruthie O'Reilly"", 'Herbert Ellis': 'Second American Airlines Clerk'}"
tt0052564,"{'Gerald Mohr': ""Col. Thomas O'Bannion"", 'Nora Hayden': ""Dr. Iris 'Irish' Ryan"", 'Les Tremayne': 'Prof. Theodore Gettell', 'Jack Kruschen': 'CWO Sam Jacobs', 'Paul Hahn': 'Maj. Gen. George Treegar', 'J. Edward McKinley': 'Prof. Paul Weiner', 'Tom Daly': 'Dr. Frank Gordon', 'Don Lamond': 'TV Newscaster /              Narrator /              Martian       (voice)', 'Edward Innes': 'Brig. Gen. Alan Prescott', 'Gordon Barnes': 'Maj. Lyman Ross', 'Jack Haddock': 'Lt. Col. Davis', 'Brandy Bryan': 'Nurse Hayes', 'Joan Patrick': 'Nurse Dixon       (as Joan Fitzpatrick)', 'Duke Norton': 'Dr. Muller', 'William Remick': 'Dr. Hawley       (as Wm. Remick)'}"
tt0081184,"{'Rory Calhoun': 'Vincent Smith', 'Paul Linke': 'Bruce Smith', 'Nancy Parsons': 'Ida Smith', 'Nina Axelrod': 'Terry', 'Wolfman Jack': 'Reverend Billy', 'Elaine Joyce': 'Edith Olson', 'Dick Curtis': 'Guy Robaire /              1st T.V. Preacher', 'Monique St. Pierre': 'Debbie', 'Rosanne Katon': 'Suzi', 'E. Hampton Beagle': 'Bob Anderson', 'Everett Creach': 'Bo Tulinski', 'Michael Melvin': 'Ivan', 'John Ratzenberger': 'Drummer', 'Marc Silver': 'Guitarist', 'Victoria Hartman': 'Female Terrible'}"
tt0052832,"{'Marlon Brando': ""Valentine 'Snakeskin' Xavier"", 'Anna Magnani': 'Lady Torrance', 'Joanne Woodward': 'Carol Cutrere', 'Maureen Stapleton': 'Vee Talbot', 'Victor Jory': 'Jabe Torrance', 'R.G. Armstrong': 'Sheriff Jordan Talbot       (as R. G. Armstrong)', 'Virgilia Chew': 'Nurse Porter', 'Ben Yaffee': ""'Dog' Hamma"", 'Joe Brown Jr.': ""'Pee Wee' Binnings"", 'Madame Spivy': 'Ruby Lightfoot       (as Spivy)', 'John Baragrey': 'David Cutrere', 'Sally Gracie': 'Dolly Hamma', 'Lucille Benson': 'Beulah Binnings', 'Emory Richardson': 'Uncle Pleasant, the Conjure Man'}"
tt0084732,"{'Roy Scheider': 'Sam Rice', 'Meryl Streep': 'Brooke Reynolds', 'Jessica Tandy': 'Grace Rice', 'Joe Grifasi': 'Joseph Vitucci', 'Sara Botsford': 'Gail Phillips', 'Josef Sommer': 'George Bynum', 'Frederikke Borge': 'Heather Wilson       (as Rikke Borge)', 'Irving Metzman': 'Murray Gordon', 'Larry Joshua': 'Mugger', 'Tom Norton': 'Auctioneer', 'Richmond Hoxie': 'Mr. Harris', 'Hyon Cho': 'Mr. Chang', 'Danielle Cusson': 'Girl', 'John Bentley': 'Night Watchman', 'George A. Tooks': 'Elevator Operator'}"
tt0079240,"{'Sean Connery': 'Pierce', 'Donald Sutherland': 'Agar', 'Lesley-Anne Down': 'Miriam', 'Alan Webb': 'Trent', 'Malcolm Terris': 'Fowler', 'Robert Lang': 'Sharp', 'Michael Elphick': 'Burgess', 'Wayne Sleep': 'Clean Willy', 'Pamela Salem': 'Emily Trent', 'Gabrielle Lloyd': 'Elizabeth Trent', 'George Downing': 'Barlow', 'James Cossins': 'Harranby', 'John Bett': 'McPherson', 'Peter Benson': 'Station Despatcher', 'Janine Duvitski': 'Maggie'}"
tt0305396,"{'Steve Irwin': 'Steve Irwin', 'Terri Irwin': 'Terri Irwin', 'Magda Szubanski': 'Brozzie Drewitt', 'David Wenham': 'Sam Flynn', 'Lachy Hulme': 'Robert Wheeler', 'Aden Young': 'Ron Buckwhiler', 'Kenneth Ransom': 'Vaughan Archer', 'Kate Beahan': 'Jo Buckley', 'Steve Bastoni': 'Deputy Director Reynolds', 'Steven Vidler': 'Deputy Director Ansell       (as Steve Vidler)', 'Alyson Standen': 'Anne Milking', 'Alex Ruiz': 'CIA Agent', 'David Franklin': 'CIA Agent', 'Robert Coleby': 'Dr. Weinberger', 'Kevin Hides': 'Dr. Krug'}"
tt0100680,"{'Jane Fonda': 'Iris King', 'Robert De Niro': 'Stanley Cox', 'Swoosie Kurtz': 'Sharon', 'Martha Plimpton': 'Kelly King', 'Harley Cross': 'Richard King', 'Jamey Sheridan': 'Joe', 'Feodor Chaliapin Jr.': 'Leonides Cox       (as Feodor Chaliapin)', 'Zohra Lampert': 'Elaine', 'Loretta Devine': 'Bertha', 'Julie Garfield': 'Belinda', 'Karen Ludwig': 'Melissa', 'Kathy Kinney': 'Bernice', 'Laurel Lyle': 'Muriel', 'Mary Testa': 'Joanne', 'Katherine Cortez': 'Jan'}"
tt0089572,"{'Kurt Russell': 'Malcolm Anderson', 'Mariel Hemingway': 'Christine Connelly', 'Richard Jordan': 'Alan Delour', 'Richard Masur': 'Bill Nolan', 'Richard Bradford': 'Phil Wilson', 'Joe Pantoliano': 'Andy Porter', 'Andy Garcia': 'Ray Martinez', 'Rose Portillo': 'Kathy Vasquez', 'William Smith': ""Albert O'Shaughnessy"", 'John Palmer': 'Himself', 'Lee Sandman': 'Harold Jacoby', 'Dan Fitzgerald': 'Carl Mason', 'Cynthia Caquelin': 'Ruth Lowenstein', 'Fred Ornstein': 'Warren Phillips', 'Fritz Bronner': 'Peter Peterson'}"
tt0048424,"{'Robert Mitchum': 'Harry Powell', 'Shelley Winters': 'Willa Harper', 'Lillian Gish': 'Rachel Cooper', 'James Gleason': 'Uncle Birdie Steptoe', 'Evelyn Varden': 'Icey Spoon', 'Peter Graves': 'Ben Harper', 'Don Beddoe': 'Walt Spoon', 'Billy Chapin': 'John Harper', 'Sally Jane Bruce': 'Pearl Harper', 'Gloria Castillo': 'Ruby       (as Gloria Castilo)'}"
tt0082416,"{'Meryl Streep': 'Sarah and Anna', 'Jeremy Irons': 'Charles and Mike', 'Hilton McRae': 'Sam', 'Emily Morgan': 'Mary', 'Charlotte Mitchell': 'Mrs. Tranter', 'Lynsey Baxter': 'Ernestina', 'Jean Faulds': 'Cook', 'Peter Vaughan': 'Mr. Freeman', 'Colin Jeavons': 'Vicar', 'Liz Smith': 'Mrs. Fairley', 'Patience Collier': 'Mrs. Poulteney', 'John Barrett': 'Dairyman', 'Leo McKern': 'Dr. Grogan', 'Arabella Weir': 'Girl on Undercliff', 'Ben Forster': 'Boy on Undercliff'}"
tt0063415,"{'Peter Sellers': 'Hrundi V. Bakshi', 'Claudine Longet': 'Michele Monet', 'Natalia Borisova': 'Ballerina', 'Jean Carson': 'Nanny', 'Marge Champion': 'Rosalind Dunphy', 'Al Checco': 'Bernard Stein', 'Corinne Cole': 'Janice Kane', 'Dick Crockett': 'Wells', 'Frances Davis': 'Maid', 'Danielle De Metz': ""Stella D'Angelo       (as Danielle de Metz)"", 'Herbert Ellis': 'Director       (as Herb Ellis)', 'Paul Ferrara': 'Ronnie Smith', 'Steve Franken': 'Levinson', 'Kathe Green': 'Molly Clutterbuck', 'Allen Jung': 'Cook'}"
tt0057413,"{'David Niven': 'Sir Charles Lytton', 'Peter Sellers': 'Insp. Jacques Clouseau', 'Robert Wagner': 'George Lytton', 'Capucine': 'Simone Clouseau', 'Brenda de Banzie': 'Angela Dunning', 'Colin Gordon': 'Tucker', 'John Le Mesurier': 'Defence Barrister       (as John LeMesurier)', 'James Lanphier': 'Saloud', 'Guy Thomajan': 'Artoff', 'Michael Trubshawe': 'Felix Townes', 'Riccardo Billi': 'Aristotle Sarajos', 'Meri Welles': 'Monica Fawn       (as Meri Wells)', 'Martin Miller': 'Pierre Luigi - Photographer', 'Fran Jeffries': ""Greek 'cousin'"", 'Claudia Cardinale': 'The Princess'}"
tt0100530,"{'Sean Connery': 'Barley', 'Michelle Pfeiffer': 'Katya', 'Roy Scheider': 'Russell', 'James Fox': 'Ned', 'John Mahoney': 'Brady', 'Michael Kitchen': 'Clive', 'J.T. Walsh': 'Quinn', 'Ken Russell': 'Walter', 'David Threlfall': 'Wicklow', 'Klaus Maria Brandauer': 'Dante', 'Mac McDonald': 'Bob', 'Nicholas Woodeson': 'Niki Landau', 'Martin Clunes': 'Brock', 'Ian McNeice': 'Merrydew       (as Ian McNiece)', 'Colin Stinton': 'Henziger'}"
tt0055614,"{'Natalie Wood': 'Maria', 'Richard Beymer': 'Tony', 'Russ Tamblyn': 'Riff', 'Rita Moreno': 'Anita', 'George Chakiris': 'Bernardo', 'Simon Oakland': 'Schrank', 'Ned Glass': 'Doc', 'William Bramley': 'Krupke', 'Tucker Smith': 'Ice', 'Tony Mordente': 'Action', 'David Winters': 'A-rab', 'Eliot Feld': 'Baby John', 'Bert Michaels': 'Snowboy', 'David Bean': 'Tiger', 'Robert Banas': 'Joyboy'}"
tt0094142,"{'Danny DeVito': 'Owen', 'Billy Crystal': 'Larry Donner', 'Kim Greist': 'Beth', 'Anne Ramsey': 'Momma', 'Kate Mulgrew': 'Margaret', 'Branford Marsalis': 'Lester', 'Rob Reiner': 'Joel', 'Bruce Kirby': 'Detective DeBenedetto', 'Joey DePinto': 'Sargeant', 'Annie Ross': 'Mrs. Hazeltine', 'Raye Birk': 'Pinsky', 'Oprah Winfrey': 'Herself', 'Olivia Brown': 'Ms. Gladstone', 'Philip Perlman': 'Mr. Perlman', 'Stu Silver': 'Ramon'}"
tt0054047,"{'Yul Brynner': 'Chris Larabee Adams', 'Eli Wallach': 'Calvera', 'Steve McQueen': 'Vin Tanner', 'Horst Buchholz': 'Chico', 'Charles Bronson': ""Bernardo O'Reilly"", 'Robert Vaughn': 'Lee', 'Brad Dexter': 'Harry Luck', 'James Coburn': 'Britt', 'Jorge Martínez de Hoyos': 'Hilario       (as Jorge Martinez de Hoyas)', 'Vladimir Sokoloff': 'Old Man', 'Rosenda Monteros': 'Petra', 'Rico Alaniz': 'Sotero', 'Pepe Hern': 'Tomas', 'Natividad Vacío': 'Villager       (as Natividad Vacio)', 'Mario Navarro': ""Boy with O'Reilly""}"
tt0120757,"{'Claire Danes': 'Julie', 'Giovanni Ribisi': 'Pete', 'Omar Epps': 'Linc', 'Dennis Farina': 'Greer', 'Josh Brolin': 'Billy', 'Steve Harris': 'Briggs', 'Richard Jenkins': 'Mothershed', 'Larry Brandenburg': 'Eckford', 'Lionel Mark Smith': 'Lanier', 'Sam McMurray': 'Tricky', ""Michael O'Neill"": 'Greene', 'Stephen Kay': 'Bald Dude       (as Stephen T. Kay)', 'Bodhi Elfman': 'Gilbert - Skinny Freak       (as Bodhi Pine Elfman)', 'Holmes Osborne': 'Mr. Cochrane', 'Dey Young': 'Mrs. Cochrane'}"
tt0263757,"{'Brittany Murphy': 'Molly', 'Dakota Fanning': 'Ray', 'Marley Shelton': 'Ingrid', 'Donald Faison': 'Huey', 'Jesse Spencer': 'Neal', 'Austin Pendleton': 'Mr. McConkey', 'Heather Locklear': 'Roma Schleine', 'Will Toale': 'Briefs Model', 'Marceline Hugot': 'Nurse', 'Pell James': 'Julie', 'Quddus': 'Party Guy       (as Benjamin Quddus Philippe)', 'Russell Steinberg': 'Party Guy', 'Fisher Stevens': 'Fisher Stevens', 'Susanna Frazer': 'Ballet Teacher', 'Wynter Kullman': 'Holly'}"
tt0070915,"{'Burt Reynolds': ""Bobby 'Gator' McKlusky"", 'Jennifer Billingsley': 'Lou', 'Ned Beatty': 'Sheriff J.C. Connors', 'Bo Hopkins': 'Roy Boone', 'Matt Clark': 'Dude Watson', 'Louise Latham': 'Martha Culpepper', 'Diane Ladd': 'Maggie       (as Diane Lad)', 'R.G. Armstrong': 'Big Bear', 'Conlan Carter': 'Deputy', 'Dabbs Greer': 'Pa McKlusky', 'Lincoln Demyan': 'Warden', 'John Steadman': 'Skeeter', 'Iris Korn': 'Ma McKlusky', 'Stephanie Burchfield': 'Jenny', 'Barbara Muller': 'Louella'}"
tt0098546,"{""'Weird Al' Yankovic"": 'George Newman', 'Victoria Jackson': 'Teri Campbell', 'Kevin McCarthy': 'R.J. Fletcher', 'Michael Richards': 'Stanley Spadowski', 'David Bowe': 'Bob Steckler', 'Stanley Brock': 'Harvey Bilchik', 'Anthony Geary': 'Philo', 'Trinidad Silva': 'Raul Hernandez', 'Gedde Watanabe': 'Kuni', 'Billy Barty': 'Noodles MacIntosh', 'John Paragon': 'Richard Fletcher', 'Fran Drescher': 'Pamela Finklestein', 'Sue Ane Langdon': 'Esther Bilchik', 'David Proval': 'Head Thug', 'Grant James': 'Killer Thug'}"
tt0098090,"{'Robert Englund': 'Erik Destler /              The Phantom', 'Jill Schoelen': 'Christine Day', 'Alex Hyde-White': 'Richard Dutton', 'Bill Nighy': 'Martin Barton', 'Stephanie Lawrence': 'La Carlotta', 'Terence Harvey': 'Insp. Hawkins', 'Nathan Lewis': 'Davies', 'Peter Clapham': 'Harrison', 'Molly Shannon': 'Meg (New York)', 'Emma Rawson': 'Meg (London)', 'Mark Ryan': 'Mott', 'Yehuda Efroni': 'The Rat Catcher', 'Terence Beesley': 'Joseph Buquet', 'Ray Jewers': 'Elise', 'Robin Hunter': 'Roland'}"
tt0102926,"{'Jodie Foster': 'Clarice Starling', 'Lawrence A. Bonney': 'FBI Instructor', 'Kasi Lemmons': 'Ardelia Mapp', 'Lawrence T. Wrentz': 'Agent Burroughs', 'Scott Glenn': 'Jack Crawford', 'Anthony Heald': 'Dr. Frederick Chilton', 'Frankie Faison': 'Barney', 'Don Brockett': 'Friendly Psychopath', 'Frank Seals Jr.': 'Brooding Psychopath', 'Stuart Rudin': 'Miggs', 'Anthony Hopkins': 'Dr. Hannibal Lecter', 'Maria Skorobogatov': 'Young Clarice       (as Masha Skorobogatov)', 'Jeffrie Lane': ""Clarice's Father"", 'Leib Lensky': 'Mr. Lang', ""George 'Red' Schwartz"": ""Mr. Lang's Driver       (as Red Schwartz)""}"
tt0086567,"{'Matthew Broderick': 'David', 'Dabney Coleman': 'McKittrick', 'John Wood': 'Falken', 'Ally Sheedy': 'Jennifer', 'Barry Corbin': 'General Beringer', 'Juanin Clay': 'Pat Healy', 'Kent Williams': 'Cabot', 'Dennis Lipscomb': 'Watson', 'Joe Dorsey': 'Conley', 'Irving Metzman': 'Richter', 'Michael Ensign': ""Beringer's Aide"", 'William Bogert': 'Mr. Lightman', 'Susan Davis': 'Mrs. Lightman', 'James Tolkan': 'Wigan', 'David Clover': 'Stockman'}"
tt0086619,"{'Barbra Streisand': 'Yentl', 'Mandy Patinkin': 'Avigdor', 'Amy Irving': 'Hadass', 'Nehemiah Persoff': ""Reb Mendel 'Papa'"", 'Steven Hill': 'Reb Alter Vishkower', 'Allan Corduner': 'Shimmele', 'Ruth Goring': 'Esther Rachel', 'David de Keyser': 'Rabbi Zalman       (as David De Keyser)', 'Bernard Spear': 'Tailor', 'Doreen Mantle': 'Mrs. Shaemen', 'Lynda Baron': 'Peshe       (as Lynda Barron)', 'Jack Lynn': 'Bookseller', 'Anna Tzelniker': 'Mrs. Kovner', 'Miriam Margolyes': 'Sarah', 'Mary Henry': 'Mrs. Jacobs'}"
tt0092003,"{'Willie Nelson': 'Doc Holliday', 'Kris Kristofferson': 'Ringo /              Ringo Kid /              Bill Williams', 'Johnny Cash': 'Marshal Curly Wilcox', 'Waylon Jennings': 'Hatfield - Gambler', 'John Schneider': 'Buck - Overland Stage Driver', 'Elizabeth Ashley': 'Dallas', 'Anthony Newley': ""Trevor Peacock - Old John's Whiskey Salesman"", 'Anthony Franciosa': 'Henry Gatewood - Tonto Banker       (as Tony Franciosa)', 'Merritt Butrick': 'Lt. Blanchard', 'Mary Crosby': 'Mrs. Lucy Mallory', 'June Carter Cash': 'Mrs. Pickett', 'Jessi Colter': 'Martha       (as Jesse Colter)', 'Alex Kubik': 'Luke Plummer       (as Alex Kubic)', 'David Allan Coe': 'Ike Plummer', 'Bob Mclean': 'Chris       (as Bob McLean)'}"
tt0086999,"{'Lucinda Dickey': 'Kelly', 'Adolfo Quinones': ""Ozone       (as Adolfo 'Shabba-Doo' Quinones)"", 'Michael Chambers': ""Turbo       (as Michael 'Boogaloo Shrimp' Chambers)"", 'Susie Coelho': 'Rhonda       (as Susie Bono)', 'Harry Caesar': 'Byron', 'Jo de Winter': 'Mrs. Bennett       (as Jo De Winter)', 'John Christy Ewing': 'Mr. Bennett', 'Steve Notario': ""Strobe /              Electro-Rockers Dancer       (as Steve 'Sugarfoot' Notario)"", 'Sabrina García': 'Lucia', 'Lu Leonard': 'Head Nurse', 'Ken Olfson': 'Randall', 'Peter MacLean': 'Mr. Douglas', 'Herb Mitchell': 'Stanley', 'Sandy Lipton': 'Mrs. Snyder', 'William Cort': 'Howard Howard'}"
tt0072251,"{'Walter Matthau': 'Lt. Garber', 'Robert Shaw': 'Blue', 'Martin Balsam': 'Green', 'Hector Elizondo': 'Grey', 'Earl Hindman': 'Brown', 'James Broderick': 'Denny Doyle', ""Dick O'Neill"": 'Correll', 'Lee Wallace': 'The Mayor', 'Tom Pedi': 'Caz Dolowicz', 'Beatrice Winde': 'Mrs. Jenkins', 'Jerry Stiller': 'Lt. Rico Patrone', 'Nathan George': 'Ptl. James', 'Rudy Bond': 'Police Commissioner', 'Kenneth McMillan': 'Borough Commander       (as Kenneth Mc Millan)', 'Doris Roberts': ""Mayor's Wife""}"
tt0071746,"{'Dustin Hoffman': 'Lenny Bruce', 'Valerie Perrine': 'Honey Bruce', 'Jan Miner': 'Sally Marr', 'Stanley Beck': 'Artie Silver', 'Frankie Man': 'Baltimore Comic', 'Rashel Novikoff': 'Aunt Mema', 'Gary Morton': 'Sherman Hart', 'Guy Rennie': 'Jack Goldstein', 'Michele Yonge': 'Nurse', 'Kathryn Witt': 'Girl       (as Kathie Witt)', 'Monroe Myers': 'Hawaiin Judge', 'John DiSanti': 'John Santi', 'Mickey Gatlin': 'San Francisco Policeman', 'Martin Begley': 'San Francisco Judge', 'Mark Harris': 'Defense Attorney'}"
tt0118900,"{'Jim Belushi': 'Det. Frank Divinci       (as James Belushi)', 'Tupac Shakur': 'Det. Rodriguez', 'Lela Rochon': 'Cynthia Webb', 'Dennis Quaid': 'Joe Doe /              William', 'James Earl Jones': 'Arthur Baylor', 'David Paymer': 'Elliot Goff', 'Wendy Crewson': 'Helen Eden', 'Gary Cole': 'Richard Simms', ""Terrence 'T.C.' Carson"": 'Manny Landrew', 'Brad Greenquist': 'Richard Stein', 'James Handy': 'Capt. Henderson', 'Kool Moe Dee': 'Lionel Hudd', 'Victor Love': 'Hooper', 'Robert LaSardo': 'Sarkasian', 'Perry Anzilotti': 'Vic'}"
tt0251114,"{'Bruce Willis': 'Col. William A. McNamara', 'Colin Farrell': 'Lt. Thomas W. Hart', 'Terrence Howard': 'Lt. Lincoln A. Scott', 'Cole Hauser': 'Staff Sgt. Vic W. Bedford', 'Marcel Iures': 'Col. Werner Visser', 'Linus Roache': 'Capt. Peter A. Ross', 'Vicellous Shannon': 'Lt. Lamar T. Archer', 'Maury Sterling': 'Pfc. Dennis A. Gerber', 'Sam Jaeger': 'Capt. R.G. Sisk', 'Scott Michael Campbell': 'Cpl. Joe S. Cromin', 'Rory Cochrane': 'Sgt. Carl S. Webb', 'Sebastian Tillinger': ""Pvt. Bert D. 'Moose' Codman"", 'Rick Ravanello': 'Maj. Joe Clary', 'Adrian Grenier': 'Pvt. Daniel E. Abrams', 'Michael Weston': 'Pfc. W. Roy Potts'}"
tt0070653,"{'Burt Lancaster': 'Cross', 'Alain Delon': ""Jean 'Scorpio' Laurier"", 'Paul Scofield': 'Zharkov', 'John Colicos': 'McLeod', 'Gayle Hunnicutt': 'Susan', 'J.D. Cannon': 'Filchock', 'Joanne Linville': 'Sarah', 'Mel Stewart': 'Pick       (as Melvin Stewart)', 'Vladek Sheybal': 'Zemetkin', 'Mary Maude': 'Anne', 'Jack Colvin': 'Thief', 'James Sikking': 'Harris', 'Burke Byrnes': 'Morrison', 'William Smithers': 'Mitchell', 'Shmuel Rodensky': 'Lang'}"
tt0089730,"{'Lauren Hutton': 'Countess', 'Jim Carrey': 'Mark Kendall', 'Karen Kopins': 'Robin Pierce', 'Cleavon Little': 'Sebastian', 'Thomas Ballatore': 'Jamie', 'Skip Lackey': 'Russ', 'Jeb Stuart Adams': 'World War I Ace Vampire       (as Jeb Adams)', 'Joseph Brutsman': 'Confederate Vampire', 'Stuart Charno': 'Cabin Boy Vampire', 'Robin Klein': 'Flowerchild Vampire', 'Glen Mauro': 'Twin Vampire #1', 'Gary Mauro': 'Twin Vampire #2', 'Carey More': 'Moll Flanders Vampire', 'Peter Elbling': 'Bookseller', 'Richard Schaal': 'Mr. Kendall'}"
tt0091699,"{'Plácido Domingo': 'Otello', 'Katia Ricciarelli': 'Desdemona', 'Justino Díaz': 'Iago', 'Petra Malakova': 'Emilia', 'Urbano Barberini': 'Cassio', 'Massimo Foschi': 'Lodovico', 'Edwin Francis': 'Montano', 'Sergio Nicolai': 'Roderigo', 'Remo Remotti': 'Brabantio', 'Antonio Pierfederici': 'Doge', 'Gabriella Borni': 'Dancer Soloist', 'Peter Lapres': ""Cassio's Aide""}"
tt0105046,"{'John Malkovich': 'Lennie Small', 'Gary Sinise': 'George Milton', 'Ray Walston': 'Candy', 'Casey Siemaszko': 'Curley', 'Sherilyn Fenn': ""Curley's Wife"", 'John Terry': 'Slim', 'Richard Riehle': 'Carlson', 'Alexis Arquette': 'Whitt', 'Joe Morton': 'Crooks', 'Noble Willingham': 'The Boss', ""Joe D'Angerio"": 'Jack', 'Tuck Milligan': 'Mike', 'David Steen': 'Tom', 'Moira Sinise': 'Girl in Red Dress       (as Moira Harris)', 'Mark Boone Junior': 'Bus Driver'}"
tt0094783,"{'James Woods': 'Lenny Brown', 'Sean Young': 'Linda Brown', 'John Kapelos': 'Joel Miller', 'Steven Hill': 'Max Sherman', 'Kelle Kerr': 'Rochelle', 'John Rothman': 'Ned', 'Amanda Blake': 'Barbara', 'Grace Zabriskie': 'Sheryl', 'Marc Poppel': 'Mark', 'Fred McCarren': 'Tom', 'Suzanne Kent': 'Helen', 'Libby Boone': 'Delores', 'Greg Deason': 'Michael', 'David Preston': 'Surfer', 'June Chandler': 'Secretary'}"
tt0078790,"{'Tim Conway': 'Amos Tucker', 'Don Knotts': 'Theodore', 'Tim Matheson': 'Pvt. Jeff Reed - aka Capt. Phillips', 'Kenneth Mars': 'Marshal Woolly Bill Hitchcock', 'Elyssa Davalos': 'Miss Millie Gaskill', 'Jack Elam': 'Big Mac', 'Robert Pine': 'Lt. Jim Ravencroft', 'Harry Morgan': 'Maj. T.P. Gaskill', 'Ruth Buzzi': ""Old Tough Kate - aka 'Granny'"", 'Audrey Totter': 'Martha Osten - Blind Cabin Widow', 'Richard X. Slattery': 'Sgt. Slaughter - Head Soldier', 'John Crawford': 'Capt. Sherick', 'Cliff Osmond': 'Wes Hardin - Bank Robber', 'Ted Gehring': 'Hank Starrett - Bank Robber', 'Morgan Paull': 'Corporal #1'}"
tt0086993,"{'Mel Gibson': 'Fletcher Christian', 'Anthony Hopkins': 'Lt. William Bligh', 'Laurence Olivier': 'Admiral Hood', 'Edward Fox': 'Captain Greetham', 'Daniel Day-Lewis': 'Fryer', 'Bernard Hill': 'Cole', 'Phil Davis': 'Young       (as Philip Davis)', 'Liam Neeson': 'Churchill', 'Wi Kuki Kaa': 'King Tynah', 'Tevaite Vernette': 'Mauatua', 'Philip Martin Brown': 'Adams', 'Simon Chandler': 'Nelson', 'Malcolm Terris': 'Doctor Huggan', 'Simon Adams': 'Heywood', 'John Sessions': 'Smith'}"
tt0068931,"{'Charles Bronson': 'Arthur Bishop', 'Jan-Michael Vincent': 'Steve McKenna', 'Keenan Wynn': 'Harry McKenna', 'Jill Ireland': 'The Girl', 'Linda Ridgeway': ""Louise, Steve McKenna's Girlfriend"", 'Frank DeKova': 'The Man       (as Frank De Kova)', 'James Davidson': 'Intern', 'Lindsay Crosby': 'Policeman       (as Lindsay H. Crosby)', 'Steve Cory': 'Messenger', 'Tak Kubota': 'Yamoto       (as Takayuki Kubota)', ""Patrick O'Moore"": 'Old Man', 'Martin Gordon': 'American Tourist', 'Celeste Yarnall': ""The Mark's Girl"", 'Athena Lorde': 'Old Woman', 'Alison Rose': 'Young Girl'}"
tt0056241,"{'Anne Bancroft': 'Annie Sullivan', 'Victor Jory': 'Captain Arthur Keller', 'Inga Swenson': 'Kate Keller', 'Andrew Prine': 'James Keller', 'Kathleen Comegys': 'Aunt Ev', 'Patty Duke': 'Helen Keller'}"
tt0087231,"{'Timothy Hutton': 'Christopher Boyce', 'Sean Penn': 'Daulton Lee', 'Pat Hingle': 'Mr. Charlie Boyce', 'Joyce Van Patten': 'Mrs. Boyce', 'Rob Reed': 'Boyce Child', 'Rob Newell': 'Boyce Child', 'Karen West': 'Boyce Child', 'Art Camacho': 'Boyce Child       (as Arturo Comacho)', 'Annie Kozuch': 'Boyce Child', 'Richard Dysart': 'Dr. Lee', 'Priscilla Pointer': 'Mrs. Lee', 'Chris Makepeace': 'David Lee', 'Dorian Harewood': 'Gene', 'Mady Kaplan': 'Laurie', 'Macon McCalman': 'Larry Rogers'}"
tt0076210,"{'Burt Lancaster': 'Dr. Paul Moreau', 'Michael York': 'Andrew Braddock', 'Nigel Davenport': 'Montgomery', 'Barbara Carrera': 'Maria', 'Richard Basehart': 'Sayer of the Law', 'Nick Cravat': ""M'Ling"", 'The Great John L.': 'Boarman', 'Bob Ozman': 'Bullman', 'Fumio Demura': 'Hyena Man', 'Gary Baxley': 'Lionman', 'John Gillespie': 'Tigerman', 'David S. Cass Sr.': 'Bearman       (as David Cass)'}"
tt0057115,"{'Steve McQueen': ""Hilts 'The Cooler King'"", 'James Garner': ""Hendley 'The Scrounger'"", 'Richard Attenborough': ""Bartlett 'Big X'"", 'James Donald': ""Ramsey 'The SBO'"", 'Charles Bronson': ""Danny 'Tunnel King'"", 'Donald Pleasence': ""Blythe 'The Forger'"", 'James Coburn': ""Sedgwick 'Manufacturer'"", 'Hannes Messemer': ""Von Luger 'The Kommandant'"", 'David McCallum': ""Ashley-Pitt 'Dispersal'"", 'Gordon Jackson': ""MacDonald 'Intelligence'"", 'John Leyton': ""Willie 'Tunnel King'"", 'Angus Lennie': ""Ives 'The Mole'"", 'Nigel Stock': ""Cavendish 'The Surveyor'"", 'Robert Graf': ""Werner 'The Ferret'"", 'Jud Taylor': 'Goff'}"
