videoid,duration
a-VqYtkvmzw,127
MKl8s0EO5T4,61
tz56LhvDFho,132
A1HqjBc6LhA,144
8sQfEoUNxRo,133
1nqF0ddDc8I,134
IEVDBboDFcw,132
ZKie_34cpJI,180
KMUDG7AOw1w,131
Bf4YINfjQaQ,133
Y9NVQr1r9nw,133
1qNeGSJaQ9Q,171
1p8N6MlPDvo,176
JqyCEV_iACo,133
RS9Z138meRo,133
d76CwsWbV2E,30
nKB-Ij0vyB4,111
BCTFuIw1Bv8,128
ty5exYQi3wg,122
8sJaglGoByg,127
-szJznl-3UE,95
_oyt0p3Kikg,188
f-9ErKOlWyE,113
EFE17jBlSmM,153
gZ6x-hUpoPo,133
CbF9_x6zFYo,102
pYBo5eS5pW8,174
SzO7T8P4_JA,54
G1JAVVZ_fMA,133
hGOHE1zqEmY,133
K40Gt3dk1LY,161
6-2doIEpFVE,118
wnfHqnaM0yI,80
KsGS0BJ49LQ,154
GPCN0TioP4A,157
bOPnZZMObXU,133
9hT-t19CJ4E,64
-qK58CZslAs,66
sSHxFSaOV-o,76
pSQkW5soVhk,125
lcns0VMck7s,71
VTyBpsX1TdE,57
_SwvSu3jxAA,114
EC3EYlsUiAo,94
Ozpkzjl-oCU,81
GkM4SQ--vss,133
91nfNp7MVIw,95
WlcH-5LQbhA,108
qdK7QVuaSlM,179
FXy_DO6IZOA,133
wm0fKKHMUJI,133
mVNG6xFwq2M,101
TbFYMfIpRss,104
V-GgWCBVhrg,55
nMW1Rfbl0tE,140
eHx-v7Xto7E,132
0sNSVtTcxpo,156
1H2xudG3BPI,133
Ru2Mvkf9dL8,133
l2IJxv1lbAc,133
NRd2gti9rHE,132
xTwrrDANnoU,139
fL4j9mZfUdg,129
3rpHa7RLvc8,125
AO9pxLEHVfI,132
_SQr8I3lcW8,121
o69EA3eSDf0,125
lJ9V5BgkzKU,122
-SKfkvvtqN0,168
qFNBUs7O-h4,180
b5I94bT23cQ,182
hoHyqSZGPt0,104
OX02QBHid7o,133
VrFey4EPA8Y,133
fD1FCHmu2as,129
eBxVWEnuSC0,119
kxBu82Dte10,56
WBxpXxZqKms,133
IjrWOZby8s8,83
vkoJH4fum58,98
fOgpQEngn0c,38
k4-CQXg0Z88,105
S9RbwDvpqD4,133
70ut3wLkQmo,130
7UKx-6P2F-k,128
0eJpmeoLXLg,116
1eyMnUczVLY,33
dm61r3qnPKQ,131
X0NIR5-QiAM,132
wdTbkO_9HrA,57
dYQpJJySnwU,130
00pBYZ1yofs,133
kaQPejxLNRw,133
AoRafeVBNvc,81
KWaZiVG1RfY,27
qhH634B4jGg,140
hAoYV0HwjDo,72
SGzmYFcravM,118
bmgWabhgTyI,132
rh1lZYqwJAQ,110
oFwbpFJpQbg,100
L9x9zuoAEl0,111
ROxvT8KKdFw,169
WRx0b993Lj4,123
HzAlqdHBZzs,133
9k3swSqYKP8,119
DSGYElDi38s,143
vaIRRbuiarE,129
P-4jKZ3X1zQ,106
H7H1eydzTCY,132
SN8hW7AeoQI,210
7ZhnS45Zexo,132
AnPDhq6O8jo,69
uYIe9o2jMSE,66
Q57LY8NI6xQ,30
Jdyo4evwMxU,133
i_sT5Jl3qM4,121
ClylV3dp-Ok,77
Daz5Pc5rXPA,177
bd0ZO7Ewiq0,123
g5m411zcNA4,83
DcaV2VQgea0,133
JZhLiJowzNY,118
2tKQW10sje4,133
BYXLKRNCVrw,74
F3H_X9-yFZA,132
TkyLnWm1iCs,174
1RbdA_geYpU,68
2C6FHPmqETM,128
6B6yElrEeKM,78
2mo6oM4vnWY,127
Jjv5GQtJTEw,133
EQG3I5efwWo,132
7CkTYPnJS0E,100
tLUrEgC-Dd4,121
OhOvnL8Q03c,36
bSdm_eA1Css,134
GH4IhjtaAUQ,122
A9dYo-Be_ZM,112
IN5zv7oMwwg,68
1z2AjhGr9XI,132
MRs1EBoZQ7c,128
evzxQrEfIG8,133
qwMmxh3r8YM,131
w4liPmQEPEU,170
IdOF7xg5lug,109
MKbX6ilLdRQ,130
5paBdZiLhqQ,132
aRM2YcGpmxg,131
NYefwzfGRWA,128
e2RQwVyRSGU,108
IiD7lmQlL-0,130
K-xthcJWXn0,91
E9wcK6qvCqI,110
VIp_DOwafcg,67
ng9LMtcmqNs,132
eolBcBPpwyE,71
jz4VT9zHLTU,27
G-FYkB9M72k,129
-eXI4uy3Mlg,100
bNkeBqdWGzE,39
POR5t4hjtPg,155
_64Qv0jV_PY,159
9BNJuZn72tg,106
4t7GADjRIuA,180
rLx1ABxely0,133
VHMi-j7W2gM,108
lfrEnzxJFps,120
6oPn0DwJOZA,126
UephHvStdWw,207
pLbS8f9IplI,136
scrKz6PN92g,125
K7AKLKQqfj4,165
I_mYmJVMef0,115
st0h6-5fVtw,124
dyb4ztHMFf8,89
dl2NG3vkMTk,48
_Xe_d5rtWpQ,36
HuKVUxMpoCk,129
nVhrWyZtYFk,108
CCicXUbaalU,129
H07ghIFjox8,129
28B_sZZ6km4,130
BX91rzHyMv0,127
Ut06d4dptWo,144
HEKPhSJ0PjA,95
f_GI8syIgIs,120
14bY6pwza-Q,46
DiCQwUtulqs,125
VsdeqOdkdTY,129
oozQe2Bk2cA,45
Khjlz5bMb2E,132
l-PmluGC2wk,54
BFUVGfsVzhQ,162
AjeO7aL1efU,178
CH8HV5gXQB4,116
P4KH_RSZyl8,60
RUE4v1rUpSM,168
F2zTd_YwTvo,240
nCuYBELZjpY,103
nby0t43dlIs,80
DdGZ4WYTdHM,163
3bgPH3rOWVk,101
QJVsS-vIDdc,132
bXEglx-or6k,63
S7C-PTowNSU,95
bTUrWYv2vtU,128
DxRzEdg0p4Q,140
r99wnIibUQY,137
jKCpGDv8vuY,73
MiT3ky_83Vo,73
gXQhdB1y674,36
yDoaKW48_hk,133
tesqTwX7cpc,133
qTwXudZTWQA,128
0s0m7xO0S9A,126
7P9EEB9Mr18,121
gJyibprvYQk,132
nIsuwv3VfxE,133
SUu7hWUv7f8,82
Z4vn4UWaeZU,41
-IZv4Jfl6ZQ,107
fDx628jn1YI,111
XdlIQCbOvrw,182
KwmiEuEoY6o,129
OLjVIg8OTNI,132
sfzVAilcMAM,133
iN4yYrCgb0o,129
4Q-Qs3loKoc,163
Jd1QPUL_EWo,53
IHLzITVRlCo,127
IeFdeC6ukDY,129
m7mbDPykHoc,179
jr60kvuKw3w,96
IAx_10MJbfE,133
3nRy9hw7tr0,128
LD-DYjqW7HQ,156
VKhEFVAoScI,131
bCIXKzeaAAs,129
U937JR-ir5I,110
9oTVECouTO4,123
gYhC67R4g64,118
20g3QIUnOgY,128
U3sOMWjM7aU,133
QQvcg1NNqWQ,130
RZvwbfpE8CA,105
EN8q8mJrAZY,132
adT3VQ_Krrk,46
0-lcqIuVaR8,60
YK-ys6sY_q0,59
HVyg4MchBYM,128
jxsvzuRl1O8,140
coeU38xEhVU,159
NodMkxK5ndw,126
06u-a5jmi6o,118
M-rbVvVD60k,127
Pu54Ka5I6lc,124
WQEkAbLJ5L8,67
-v-KiIuYkCo,71
8Px7Lr7VzvY,133
FPIgb9k3cUo,145
65nUs0FyUys,116
Va4gTqyLJeQ,120
oCDk1jDXZnM,47
7OFROViP0J0,180
igEO_oyUs6U,124
Sk990pKn7vY,131
OpZknAZxSjU,132
EzW2MKQ5q4s,118
a_Txm9dQuhM,57
GRG-2ocGGnw,105
PaMAFPMi6cI,124
QJfhiv1Te6o,107
QVGOUxQrISc,104
inmQqyn5fhE,133
UdhxL9r9hkg,133
4gAFIGnJ8zk,96
BjCjlMXLVtw,110
_MRTgD04QMw,151
cxWRWbdsTjc,128
JwfDV_Y54fA,131
huvEARIzQNc,128
V80rHpEZCl0,107
NZ94hNaoyLA,133
Lxuqbh2tjTs,178
H-h_xgdM8FI,123
gwnFTbQVOwM,119
ZruKu2N6nQw,177
5lPsmFSNWc4,133
9RTPdAAdw30,105
wmFhHU38IhE,63
qJKahA8B9Ro,127
IIoBuBiTfS4,130
WMhx09c4TcQ,80
5T607c23L8M,177
25_F9irGdow,133
UlqSJeiOYPs,133
aYKt-7msPic,59
qntho2Y9bLk,123
9sx5r-n9uYE,68
T7pci4SIGCo,105
hUz7Nan8kpM,130
39OHlSguIy0,49
lIk-3o2CkM8,118
TKpXTy-sCxg,180
-QB2gXiOAKc,53
jlFLcKaBLz0,143
_wAG98wcrYc,167
QuVUH1lm8NY,133
E41tGRgKxNk,179
z8Z8Qx6-rPY,105
qq38b_oRYr0,182
gJvgjH9Tvpo,108
PtwRKtvezd8,114
AL7UDurxc3w,100
Uvtt94Oz4N4,180
3Nzc3Rezt3w,185
EtSPFXj_eZM,177
uDJsCE01LYI,133
rkrnVkFn59c,68
7mJ0HSLMba0,179
tK49SBXBK_U,132
1d8oqIXtjdo,134
aF3x3Bad2Wk,180
i3JbGwGNRI8,33
JCKh3Jsge4E,165
CEtLeoXjttY,43
25Lb1YpSEic,83
Qv3wA3MJnJk,131
C_dc5WzLq_c,120
q85fsxWYG6A,133
O3FndxKOnMA,124
rGw2mX72ytQ,123
TvTdzkWNq28,131
m9Wh66FXZJQ,115
orgbJEoA7ak,179
LO2Ej4_42xY,112
hKBHte0cc_0,120
nET7V9DsWgo,94
j8Zucea5rlY,121
6bDAYP4kpGk,80
ZbaW0HZ_Qy8,133
kdW1wdpEP4Y,30
gM4-jiKNuIs,106
VpLXPIihj60,126
nHByIEUb37Y,73
Qk_tn8K0OwA,133
SmfPtEWejs8,176
bjAM2J_D4UY,180
uqeGxkIdBiY,119
2eMqB3CFMkI,132
sSkwCIpxqxU,124
dgJKcCZkXxY,66
nxdpR5oyCOs,116
n9r_Sd0cy6Y,113
R9goLghpPBg,110
bXYobuaTjNs,133
yVE7YDYgtHE,62
KcINC5YSNbE,132
6SLDMMGzkyI,77
3oLuIPYxGpE,65
kntQNeSge5s,151
yRess0-DpRk,27
PSd562J8ZFU,132
rroMPRc4flw,131
kvzIRuIg288,132
kq6E2hQ20wc,101
4qW5feZgSM8,108
SnMSSAqPSaw,121
TwTQUFCYFsc,47
DY1HyTONAT8,122
dZbWmnVOhbA,131
K4czoAgsH-0,80
PJjFb1RSFdw,133
K5IU4bPS_S8,82
euxVy9j6TTU,114
C7G9Q9JcN34,131
ghQOllvR2cE,119
-RJ6USD2nEU,155
pnjWGD-WW8k,133
fkHlhiG0h70,100
llzXzUe2KAk,190
YNdZAZ-SPX4,123
FF9t_GekWjU,68
fbwsXqUpZRU,133
Y2u092TuA8g,122
oG58-Vs838M,125
uCjC3h_Gc5E,108
ktrGDczwkec,89
yVcieIZb3_U,154
t5cn4BoYSEE,166
umIEp9WZI9E,37
zVuuooZqVaU,150
0uSOiu_WUDw,125
WzeXsjGmkjI,47
_6CT5p7fh9g,133
Wl_vyjME-ug,98
NRQifnaioeM,133
RBrzUwP2whM,148
Ow8mG8qutkw,91
AzIQg6Ly_Rw,133
kDeUWLhm-0g,127
zqIOu4ki5-Q,128
5mEsXz-Bpog,178
ena0xfW0_Lo,133
fQBlpIivzY8,128
mYqUdiWcOok,120
99z-H_NEccU,179
nvqUv0ROtFA,93
qdrvmgnw1YQ,69
Eyh5RlXHBLU,94
lllLnc58CoI,122
5rEwN8tIRWw,36
Y_RUAeNZs44,152
cb9FUUFtJmc,90
VHVxpLDEAo8,132
aqvTaYLP8yc,109
yJBIO7B_XI4,149
qmBAF_JTwDs,133
vA8oTgiA5WI,130
bHjHDiu2UR8,79
W4_F1oMTEFc,90
dQoqvTs4lvg,37
fN2AXsF-kwc,109
jDmw_MLAQSU,132
kPsFoudYVSg,174
PWU9g1Fce3U,133
JOBYJrVQm3A,155
JXEpQzze8Wo,109
S4m848bh1iY,100
22VmzX35pvM,131
pIWh28WPyxQ,133
s-pgK_Rvuwc,114
GrG6AZG-ZOQ,115
-zIhorOBLZM,133
kuXEfuC92Ag,133
NfcmrwPNn7A,126
JhtaGVmtcwU,133
y69iLU9cSyo,119
t8HQInlblys,102
ilrpqagxBf4,128
2bujRZhOt9w,125
57yGBikRJec,132
aHix4qGIYHI,127
LR6zTixElx8,115
W51M5otbulY,128
WMX_DNeziH0,140
nPWRoCkmaQU,126
MPp_UJZTU78,72
rvjVIwMPxqA,133
6xSLNonQJSc,114
fLpmswBKVN4,45
PPO1EQmj05I,127
33MiJMF5z7U,133
ayl2X5zfUAk,117
kReNcBdLDa8,42
KxMHqnKgF7w,128
SNrMqIrtbmw,80
L_TvaJulWx0,129
hkuy44c0Hx8,90
JR_yxYYp8NM,133
9QWRxT9oHYI,52
uPwo-nHWQaM,128
kzw1_2b-I7A,133
1KbamNWEfdw,48
dLjNzwEULG8,171
f890SC1schE,90
oBO9Uy4uc_c,140
j-47cwN0w_c,130
mVv14yZ1c44,172
p890hIa1w9k,125
ShQD76s4WZk,32
PsqrgV2RCCM,132
SWAJPB_5rSs,133
exVcH3m_G5c,92
g3E69dpurZA,179
PoBD69ANBUg,56
OqVyRa1iuMc,103
CjYxp2UFfL0,110
of7ZP6vXAPo,133
OqCTq3EeDcY,116
Pb3txlrBZaE,121
PzZHiGYjhss,128
BeJMZm6DDtk,111
Ux_ruB_nt94,134
n7DQNB_OKZs,125
XNG8wW6Ffw4,116
v5Co3A3fLBo,179
GgYOGHU_IOY,101
mDXU3KxBpCM,172
Fu6QrGkRdJo,98
q2pzOimT9so,148
xaCe8T1fXSM,133
sxNHNxmgzJU,171
C7ke6vWUu18,131
J8_CIsow_Y8,128
vTbcPIKxmP0,118
ZxkxWhiTQnc,133
mtWSL_-mJaI,132
9nhbb-EhMYg,133
Q720Fe7IDMk,178
weHHBdmI_Jw,132
87w655s3xKc,154
6eWsFFQP0gA,58
E_wUrAXTbPo,58
y9jS6a7rIVQ,62
gTTHW0Hynbc,58
EHKfoWh8t6o,132
wBxRwF4qnhU,146
3cDavZFKopc,133
Bzb3rASU-pM,146
cs7CW6xDbL8,74
LwdlYGPcikE,127
ITfoGnAkw4I,133
pBNKarJukms,48
lKv7aGku2RQ,92
QwQ7gl5N41I,100
TEAIVXJ1Qds,133
VC0uIqac2A4,65
qXJF21RuqlM,124
dkdrbg4EwGA,123
S5IHNcpa7p0,148
KbKQQZsQJwk,45
79LzBvBRPx0,116
DSCWB4GqcFE,131
ZlFSjq7eU4Y,133
Dwnkxpu0l3c,174
2r8yw_fjoHA,79
G99Olp16O7M,170
2_YvzQoCG68,133
YgdWrHFx0I0,127
LSEkG5z7Il4,150
QqY-Ikm0kc4,115
JcvSNsyvwNc,133
D407HWykw6o,122
fxWE6pnuPzo,138
u6GTs78NHzQ,51
CzaHTATaPAc,125
1WybekasErM,56
6QoON2Vq78k,27
jcXErUFrA68,120
IMSd1IbxmFA,51
ri44Zx810p0,132
BN8K-4osNb0,98
qIleHfrMWWE,128
e62uLLsvUzI,175
MLFezSJBdC8,130
QiymXl8HTlA,132
tPnacrrdjIk,110
qalHjNdHFJc,129
pYwgIQaq9qY,98
nYhuIXk_CPk,133
ZNzVgqv5MtQ,124
oeCRY2mdih8,133
YL_90r0J120,180
CjyutBNjVns,133
FWvAYNw8r9o,135
PJlmYh27MHg,179
fBaXUdPo_2g,110
Urf145tA2SM,131
gZY_zy2hAHA,126
4wddfKqi1hI,49
M_beJ-qJlQo,131
4WNfrd5hsdI,39
PyeH_sv2TEY,43
ByNjiy8-j8g,98
iI0hgr8Kff8,46
82TS-sLA0P0,77
2O-CC3IVPVg,138
XyBWsO1gVTk,129
YVrMyqmDg3g,130
Utt18i8DSSg,111
LdEwXHHohHs,133
GjPCk494e5Q,143
QvfJieP0KVA,40
Yc1M82PB8C4,132
dejp7HK8Owc,132
l9c1k_m6POA,183
anAmUhhnwUk,130
Qwx74IfTNwo,131
3XPzF1azIkI,127
TIccuJuQg3w,132
bLsM1z8lX_A,43
dMxAYJDzSls,132
aKOmGhBOJZI,112
DSuUJ-Scbeg,132
i5j1wWY-qus,83
pyXdB_AYiDs,185
8ARqfD6Wm3E,161
VhtJpZkTZ1M,133
uIJDIumyakw,133
xKdtuwTr-iM,157
OJZGgPoJ_u4,133
083OMBnPA3c,98
Sn25NmBKxSU,133
CmkT8YU4jH8,174
VdlxHA_WLn4,131
xHH-tuDq-T4,51
zR7Zj6ZFyUY,132
iOHElDaRs5E,178
mzNUbT2sQT4,146
4_Anuo4_Tlo,157
Wd4DobcYu30,133
wFPtFkZHpBE,121
Eg8MVTZ12pE,44
b_uKO3N_JJQ,73
tfX2C-Zewuo,162
UYovQZUBzpA,133
WlB-BbWBzd8,131
IgBQwCBi8vI,61
t6bhgzR3gkY,36
6oyxLFD2IIw,178
cYjv9uWxW94,174
MrfsbtOOdGA,132
CMvdeSxmPKg,50
sIMxtj6czX8,102
yqTTejoQVXw,179
Iaqusi3cAAc,122
MV-KVBADWMg,133
0DTD2i-pMl0,130
Z_OVcsaEOXA,123
ZJOTrLdxCPE,177
apq46lA0uSM,155
gZXv9XswYM8,126
zNyykRpFBQY,55
tFAX4TdV6ak,130
6bANKvFGxGU,60
2n5Jy27aVqk,151
wsQJVAzezrc,45
zWkNT5A3wIk,177
7eI5BfzRCY4,42
3JnxaZunOAo,150
azYL1oPxMGg,46
OCGGXaMANys,71
AgLQ3qTL-t0,132
HqAbjHKO5jM,62
CDywMUdVPqk,133
Uo18enRpmG4,132
ZPk3nEFRuZg,132
wNWaYfZI3Ak,115
cAM7skQKVk8,106
mMRQdL_xvME,96
A59SQO2FvPA,181
mNQx3KPxifQ,119
l6NIVn6_m1c,180
xo2meR8UHJ4,130
ISs3m1aHZxY,106
weUbXakK6Fw,132
9Oi7sZ13tNY,53
ymjvQZ6nSd8,124
kDnCoiYKmtw,133
E3wiJJOrgho,133
kTnEyRLMvqk,129
pcV9ceH4UvE,175
97QNsiDKamk,122
CtIhkGu6ahY,177
3u_oizn3fg4,56
_qG67vGwgcY,162
tUmKlW2VmKo,132
riYhck-Z9tw,106
WR_LpHsIp7Q,82
QRHGpNm96gY,113
1uLzZVSIo1U,102
gtSXreFMPpc,133
AFk0BnxndMA,102
5xWrsFC7pG8,133
FBV_POzEeks,63
k1pv94Y0fbw,47
aUhex6wK5rI,105
Dq6dW6XbeLI,73
mUP1a_bdFRQ,152
KcG5AQMRFVU,133
mYhkrT5de2Y,44
vf6nfEZgorY,43
Bck7alQwzIs,141
N5EYRBPqrgs,81
oZzS9hBwaqg,143
4u-4PyidIeQ,133
v0KOJWyR4SU,257
oj0LXmHzUoM,92
G3xSISRjDR4,176
H1t84X0iHTY,47
sY1NGOTGpUs,103
7BapYJuMHMI,97
W1fkINKMwHA,132
YBEUHTsxyXs,131
9KhqPTmsCJU,119
xkNNB9f_3Mc,95
pobSophb2UE,61
OA6wpEFU-uw,132
dX762k_3zWg,155
h9jsnAD4aNw,122
_b3_-pPzDVk,129
9V_bukpqoPY,133
rhTGE6TQdSc,72
Ee8NvgURCZs,133
_vjn86zTNVI,126
-Y1lyQpBVJI,28
Wa6au8A-3Zg,130
0IWdfqsImMU,44
cfNzZre-sIU,178
b4teoyYZsYk,96
6vry0ijbJVE,133
dht_3NziwSw,128
6xU4PZNn6RQ,49
d8sDpSZeDBE,67
g2KF7DAlM4E,177
IjMTiKtwyKk,100
kDfvxJUxL10,195
NrDO7L8jXWo,54
JbyemdsSfI0,130
gP2sCE166o4,35
z4nPyI-zA74,86
PolzQMFju_s,100
mIM8G1SoJAc,104
ShqQo3JOdew,118
FaYvxUgA4cw,40
TzatMfqIf3A,97
y-79cpg2VC8,101
pWPn-C5l3Sk,133
I-AhUVGpGoU,77
HSfxl1KI6y8,133
WZ6p4t3StSc,184
eWmiv9uIXQk,124
fKncYRJQRC8,132
-RBjiJto4hc,97
9DaWcHIGk7I,53
dsRTzhbsAmQ,87
3rYbV-Q-VFo,47
XTMeDBVknQY,122
4G7TTDEHl5o,179
8q8m4-7ciaE,133
hf7_JChVnAQ,132
EDyDOkeEge0,131
afW8dxL3qZM,132
GSSXEGoO53Y,133
o9splceYBXQ,153
8-TDW9Cm3TA,124
oCayZiKmJBE,90
DH80L45zXJw,130
IFTHxZ22woc,111
zQPE6MCV2jo,133
qq8xAukB-xI,130
JMJAl7PfSlk,103
dhPSvTyGSgs,132
vrf1MjmWFRY,105
DbqqjC92PP4,133
jcNFjpxU0E8,140
xftZzmdlCKk,115
mWq15lDh8yM,170
GLfcxIq-zmY,128
pQT-QFy5Nig,239
6teHF2I4UuY,127
7SZMEImptPQ,87
1sCRrXnBTZ8,69
nGWtzmsCHgc,128
YBzWTIexszQ,179
827EAYtM6XQ,180
NQFMeyWVe3g,111
Rdb-5NHyGOA,46
HZ1D6bBiufI,131
YHJnS2dsT-Q,45
V2j9MRkQE78,119
ql0DycjR8wQ,97
CIRLLPa-j9o,84
1KfyTORRMXk,127
Yf_toKBYCl4,102
W-qUR8qovy8,37
-x6njs-cGUE,166
W6bT7Y-WfoY,133
AU0NLheu8mU,128
tH4JJtuyLp4,31
IIn0MEHnMC8,133
a9eT3NaWLPw,128
EsRoSsauhss,124
BKyuT9l-iCw,95
pNRdxsTmV1U,92
_42qmKBSC3g,173
cHJd_bAK9C0,133
GrWqq9ukRY8,128
1VEcaRh4c1A,89
wSPAPeO17Zk,92
uZWDke-bpmc,112
jx6Rgn1ioAk,129
gnaDj74UMqs,133
D_A6gdlNh00,178
BbjSOt7NxIY,112
Nj-F4OvzyLM,136
Q3QqG1UavAU,133
xEQ_h9zO4II,130
En1SvG9tOSg,57
gMBEqbV0mw4,53
AsBLdj7OyXc,178
P8JW75Lv25k,60
VMFwVNGGfBc,162
iF_053JQnQE,128
3KoW7h3Auf4,115
ifG_E9BKfuc,46
QTKNzDn8PzA,114
rnnt0KYtwFc,118
GQ5ICXMC4xY,133
TBiLIqhNiAM,109
OS2udCdOuqA,189
FNvk5X4D7g0,132
aRmaCLDJ8Xk,178
bw0-q-wjSIM,132
shogibE67W8,133
n7mEYDnXaMg,133
lBeh1jkanrE,165
bQzBPo2qRuk,47
ex6X6rXcXKQ,91
LpxwR_9EhlY,176
zHjeOiB-cxY,62
cZP3u5XAeHk,90
fMTn4M2qfNI,117
uE-l84hG_BE,155
wgHRj2-vvs8,133
T5pFuaH_A98,60
3ohBUYQJflU,178
HJhNgjVydac,115
a0QpNMW2kws,126
1BkNaaNscqU,46
UJUWDZ9JUEI,174
C68UZJevw2Q,132
Wc2CaWm1Gno,132
Z58VID4Qjf0,132
iH9hjyoAugw,98
UWyz-yfEIN4,39
BvPVgwp_M18,110
VcV-ZLbd-pk,176
cCn4FUNWvQ4,133
iPt2PNpjOq4,96
tHNjy3BH4qE,199
nQYsHLwXnMc,125
IzYmyWR3pJs,77
FFUPB-cVozg,160
1Zro4CfP9wY,133
gL17bwbFDAI,125
1mxednlcHSs,133
0WtDmbr9xyY,172
X7ut7L-X1NQ,132
M-VdYzNgtng,133
KDKB37gY7OY,26
Mw0IakmQri0,122
Zp4qkAJFHrQ,133
rQP1duR2tf4,95
aQQsBjOrNMY,118
XVINVuRkUFg,88
mefq68nHSMk,123
AyJIq_BNPME,103
wP3H6lZ_mt8,180
sIKTzEgkucw,64
VgQOZkXg9t4,133
DwDzyVvtR9M,130
ZuVe3leQQgE,173
qD6IXIE0cok,180
lt9IJX0qI6o,99
EW4_qWWvxfg,133
n1TqCGEBdLw,89
mgyypjEpK6U,132
26MkbK_C-lM,124
kYcvOPf4GqE,79
FePVICEsBZY,163
XbSfFmKJJ3c,104
JVZwoLZgrRs,74
4EdkUt4f5wg,106
JbrBIbtupp8,169
N8f-APll5f8,68
0EeL2FeI7NA,129
l24yOwR9saU,105
N1xvQ7iLD0I,120
c9O1VVeMzhc,115
_yYDzLUH1NE,116
lBvrfWqCjYE,106
jnRIqedIizM,71
7uSM1gbWQKo,59
OJVDP7FaiqI,103
ovV34LOq9Q8,111
_c97olSX4hE,81
69vn_WxKBUs,154
XHiFqBo1rWI,133
e8Bn6XVv9ew,107
DqHxOQWW_Nw,57
JgIJDix2oy0,111
ZHGLbVKq9T0,131
BjMrxHxraio,133
bj2JORdzs1g,177
s6pAWtuEIR8,104
Ig8UNiVUfc8,47
GTCKAy3buxo,174
Xyd6zzq97LY,99
hw8D5KSx5p4,126
3FgbU0ZZzQY,129
UCjoOOrgVMM,88
nHCEOK9n5z8,35
xGvLjaA4Zek,128
QAxmwbQ_7sI,129
VgiH-x1eRpw,101
-BUI1BdZz94,133
pKEwvDFqMGw,132
-KvWckPXGIQ,121
fyuoIqeL-bc,150
v2pWzqZqTyk,104
pJ6XiEEJndw,133
mqnB2ef3S6M,130
AqtOrW-wiZ4,31
M0HjlCowwuM,74
mSa_kUf6cxs,56
eP52omnnZmg,69
d6HReoQl6Mo,194
n8mK-A_0viA,133
Nv88ASiLmgk,123
u5AzB4EGGpc,132
hIhe-VqMBVI,129
6svLqrJqoWk,61
yKwIEIVAMfE,132
VtPoKS5cCL8,125
NpOTp73r0Cw,131
MLnzF5NcAc4,129
tTc26ZemSGY,120
YY5cUX_o770,133
DedlZ0Es_dU,133
WmD1a_N83ZM,383
sUa29Kqpdn0,124
6g2JN2PrHJg,67
kFJm_Gedi7k,133
OBp-kKju0IA,195
vKLbd6LeUv8,35
Rxn-KDDZ8RI,100
1z6MvVWZfuc,153
npwnO-yPp8g,132
az5NDvQ41ys,128
nr2mDvF5-DA,151
IE0S6NNXiYM,125
zy8dUJEOqos,167
guq6F4Jm5Rs,133
JO-L1PjLp5M,42
z2itQkiQUOE,131
zcDoyBvCyF8,109
vzt7Yb_-yiY,133
-o1N2unFkSs,51
HurQLHiIVcw,183
5LN23qErZDM,68
VBA_fhQoArA,134
b2mm79vRuzA,128
iY68ovrzfXc,122
t4_obOCNYls,62
F-LlyzCIG6I,132
l6zm1uCb30w,29
pLpIARbS5Xo,159
RH0zWG3Crzs,179
bQbH32KcjG0,130
LOVgTjeg4fY,160
eLrwCyXUOLY,118
bqPbkGVa_wc,133
Mi3s2DWKiUo,132
P9Fg8M0JCHE,56
0642x0-QL0Y,130
Y3Q6BzRtl5w,96
i86FbeyKK1U,132
Y9GAufJIe0I,104
gADayU4DP9U,115
xCtMlhZskDE,44
PCID_Jg1Djo,145
_NrqftLip64,122
Vq1W_C-ft0Q,86
RqCVbiHCYAA,105
2sFAyhjR8_o,127
gecFWdSkng4,148
OnrORwEG4lQ,74
JdfCyow-Tiw,174
ccNvps_rac8,114
1m9DjG3QRzs,139
iotRit7KMDc,73
JELOhEjLgmU,111
bMtdrKIdDgE,159
jK6suPB_vTk,139
4eLsFtya4Gk,133
jYrKqg2TqUo,133
pHxvNgorTQA,122
lIpUIAl6ltw,132
Oc2xTMnIwrI,132
idxHUQY4aDA,124
fOSuCsgJ26M,116
N_HE8beijHA,58
dtwfZd9KGpo,65
aIm1ZGm03WA,164
FhODkuXIda4,124
akyfR8zcmIo,117
_yqWh3OBDEE,131
YGeFi3Ap61E,154
IiIwhalEAwU,129
0wsXkU-Crjw,109
A4k_HCZNCgs,180
yuCbYNe3aZY,42
gUpkU0-pS3U,131
4p7hZ2WJXHs,124
aF4En8CIaNk,36
xy8a0GKO_Ek,57
sUkZFetWYY0,150
B_UjiJy0t4c,100
MYge4RghcNQ,128
FGiocp7_jE8,159
2LuJ9QU-6X8,107
vU5Weh2-5Ow,129
L9tK9HYspFM,130
IZ3BR0J5vvw,128
KJciGsgcYN0,92
FRY9K78uDRs,98
q7vtWB4owdE,166
sxI6RnTFj3U,53
36p5Jk_y16Q,97
a50LKwRt5CU,98
Zer3Rr4CwjE,132
dgoDvnebHRw,27
zZGqwY_J8Vw,132
kqEj45pk6aE,133
JRLNdcmRcFY,103
mI3QaSoJado,114
VSMKvHRbHC8,130
AVMAbj_Pbnk,127
Pqw0GsAAzEo,113
wAZPdmo7LVA,132
td3p2XKHP2M,82
qDyiygLEd38,133
4cAxmhotNbI,132
S501ojiA52c,137
